year,month,day,hour,value
2013,12,5,2,162
2013,12,5,3,142
2013,12,5,4,70
2013,12,5,5,33
2013,12,5,6,25
2013,12,5,7,39
2013,12,5,8,33
2013,12,5,9,27
2013,12,5,10,25
2013,12,5,11,12
2013,12,5,12,9
2013,12,5,13,10
2013,12,5,14,11
2013,12,5,15,11
2013,12,5,16,13
2013,12,5,17,17
2013,12,5,18,32
2013,12,5,19,62
2013,12,5,20,42
2013,12,5,21,59
2013,12,5,22,66
2013,12,5,23,77
2013,12,6,0,84
2013,12,6,1,91
2013,12,6,2,112
2013,12,6,3,130
2013,12,6,4,139
2013,12,6,5,155
2013,12,6,6,163
2013,12,6,7,141
2013,12,6,8,182
2013,12,6,9,138
2013,12,6,10,119
2013,12,6,11,135
2013,12,6,12,159
2013,12,6,13,122
2013,12,6,14,81
2013,12,6,15,167
2013,12,6,16,246
2013,12,6,17,224
2013,12,6,18,115
2013,12,6,19,124
2013,12,6,20,152
2013,12,6,21,170
2013,12,6,22,269
2013,12,6,23,294
2013,12,7,0,330
2013,12,7,1,407
2013,12,7,2,430
2013,12,7,3,415
2013,12,7,4,343
2013,12,7,5,320
2013,12,7,6,244
2013,12,7,7,197
2013,12,7,8,172
2013,12,7,9,156
2013,12,7,10,166
2013,12,7,11,203
2013,12,7,12,277
2013,12,7,13,290
2013,12,7,14,366
2013,12,7,15,392
2013,12,7,16,421
2013,12,7,17,450
2013,12,7,18,443
2013,12,7,19,429
2013,12,7,20,439
2013,12,7,21,460
2013,12,7,22,480
2013,12,7,23,424
2013,12,8,0,440
2013,12,8,1,403
2013,12,8,2,403
2013,12,8,3,389
2013,12,8,4,432
2013,12,8,5,432
2013,12,8,6,435
2013,12,8,7,403
2013,12,8,8,379
2013,12,8,9,346
2013,12,8,10,354
2013,12,8,11,343
2013,12,8,12,266
2013,12,8,13,206
2013,12,8,14,184
2013,12,8,15,47
2013,12,8,16,13
2013,12,8,17,15
2013,12,8,18,15
2013,12,8,19,17
2013,12,8,20,11
2013,12,8,21,15
2013,12,8,22,12
2013,12,8,23,14
2013,12,9,0,12
2013,12,9,1,8
2013,12,9,2,8
2013,12,9,3,6
2013,12,9,4,7
2013,12,9,5,8
2013,12,9,6,8
2013,12,9,7,8
2013,12,9,8,11
2013,12,9,9,12
2013,12,9,10,11
2013,12,9,11,11
2013,12,9,12,9
2013,12,9,13,17
2013,12,9,14,12
2013,12,9,15,12
2013,12,9,16,10
2013,12,9,17,14
2013,12,9,18,12
2013,12,9,19,19
2013,12,9,20,20
2013,12,9,21,55
2013,12,9,22,68
2013,12,9,23,58
2013,12,10,0,63
2013,12,10,1,52
2013,12,10,2,44
2013,12,10,3,60
2013,12,10,4,64
2013,12,10,5,44
2013,12,10,6,38
2013,12,10,7,41
2013,12,10,8,29
2013,12,10,9,32
2013,12,10,10,41
2013,12,10,11,53
2013,12,10,12,24
2013,12,10,13,16
2013,12,10,14,14
2013,12,10,15,8
2013,12,10,16,9
2013,12,10,17,8
2013,12,10,18,10
2013,12,10,19,13
2013,12,10,20,11
2013,12,10,21,7
2013,12,10,22,14
2013,12,10,23,13
2013,12,11,0,9
2013,12,11,1,8
2013,12,11,2,6
2013,12,11,3,6
2013,12,11,4,5
2013,12,11,5,11
2013,12,11,6,9
2013,12,11,7,8
2013,12,11,8,23
2013,12,11,9,10
2013,12,11,10,16
2013,12,11,11,30
2013,12,11,12,35
2013,12,11,13,33
2013,12,11,14,33
2013,12,11,15,17
2013,12,11,16,29
2013,12,11,17,31
2013,12,11,18,34
2013,12,11,19,40
2013,12,11,20,75
2013,12,11,21,55
2013,12,11,22,76
2013,12,11,23,89
2013,12,12,0,60
2013,12,12,1,47
2013,12,12,2,53
2013,12,12,3,61
2013,12,12,4,48
2013,12,12,5,14
2013,12,12,6,39
2013,12,12,7,23
2013,12,12,8,10
2013,12,12,9,11
2013,12,12,10,10
2013,12,12,11,9
2013,12,12,12,12
2013,12,12,13,8
2013,12,12,14,6
2013,12,12,15,13
2013,12,12,16,10
2013,12,12,17,8
2013,12,12,18,9
2013,12,12,19,16
2013,12,12,20,23
2013,12,12,21,12
2013,12,12,22,16
2013,12,12,23,38
2013,12,13,0,49
2013,12,13,1,45
2013,12,13,2,48
2013,12,13,3,45
2013,12,13,4,39
2013,12,13,5,43
2013,12,13,6,51
2013,12,13,7,88
2013,12,13,8,92
2013,12,13,9,85
2013,12,13,10,87
2013,12,13,11,30
2013,12,13,12,57
2013,12,13,13,58
2013,12,13,14,49
2013,12,13,15,52
2013,12,13,16,79
2013,12,13,17,88
2013,12,13,18,114
2013,12,13,19,144
2013,12,13,20,101
2013,12,13,21,66
2013,12,13,22,68
2013,12,13,23,69
2013,12,14,0,71
2013,12,14,1,123
2013,12,14,2,118
2013,12,14,3,91
2013,12,14,4,69
2013,12,14,5,53
2013,12,14,6,51
2013,12,14,7,43
2013,12,14,8,53
2013,12,14,9,41
2013,12,14,10,28
2013,12,14,11,25
2013,12,14,12,26
2013,12,14,13,21
2013,12,14,14,17
2013,12,14,15,23
2013,12,14,16,28
2013,12,14,17,117
2013,12,14,18,125
2013,12,14,19,122
2013,12,14,20,92
2013,12,14,21,51
2013,12,14,22,61
2013,12,14,23,80
2013,12,15,0,52
2013,12,15,1,39
2013,12,15,2,48
2013,12,15,3,69
2013,12,15,4,42
2013,12,15,5,16
2013,12,15,6,16
2013,12,15,7,15
2013,12,15,8,22
2013,12,15,9,27
2013,12,15,10,24
2013,12,15,11,39
2013,12,15,12,44
2013,12,15,13,25
2013,12,15,14,29
2013,12,15,15,38
2013,12,15,16,48
2013,12,15,17,60
2013,12,15,18,67
2013,12,15,19,60
2013,12,15,20,79
2013,12,15,21,86
2013,12,15,22,98
2013,12,15,23,163
2013,12,16,0,271
2013,12,16,1,331
2013,12,16,2,291
2013,12,16,3,262
2013,12,16,4,201
2013,12,16,5,90
2013,12,16,6,73
2013,12,16,7,66
2013,12,16,8,88
2013,12,16,9,82
2013,12,16,10,84
2013,12,16,11,89
2013,12,16,12,117
2013,12,16,13,135
2013,12,16,14,143
2013,12,16,15,156
2013,12,16,16,174
2013,12,16,17,202
2013,12,16,18,194
2013,12,16,19,210
2013,12,16,20,247
2013,12,16,21,284
2013,12,16,22,281
2013,12,16,23,291
2013,12,17,0,310
2013,12,17,1,280
2013,12,17,2,302
2013,12,17,3,259
2013,12,17,4,198
2013,12,17,5,192
2013,12,17,6,127
2013,12,17,7,89
2013,12,17,8,40
2013,12,17,9,24
2013,12,17,10,26
2013,12,17,11,20
2013,12,17,12,19
2013,12,17,13,24
2013,12,17,14,27
2013,12,17,15,30
2013,12,17,16,26
2013,12,17,17,28
2013,12,17,18,39
2013,12,17,19,30
2013,12,17,20,27
2013,12,17,21,17
2013,12,17,22,13
2013,12,17,23,11
2013,12,18,0,12
2013,12,18,1,12
2013,12,18,2,10
2013,12,18,3,11
2013,12,18,4,13
2013,12,18,5,12
2013,12,18,6,12
2013,12,18,7,27
2013,12,18,8,12
2013,12,18,9,19
2013,12,18,10,18
2013,12,18,11,17
2013,12,18,12,19
2013,12,18,13,20
2013,12,18,14,13
2013,12,18,15,55
2013,12,18,16,59
2013,12,18,17,78
2013,12,18,18,91
2013,12,18,19,97
2013,12,18,20,97
2013,12,18,21,123
2013,12,18,22,162
2013,12,18,23,214
2013,12,19,0,160
2013,12,19,1,41
2013,12,19,2,18
2013,12,19,3,11
2013,12,19,4,8
2013,12,19,5,9
2013,12,19,6,8
2013,12,19,7,10
2013,12,19,8,16
2013,12,19,9,23
2013,12,19,10,26
2013,12,19,11,31
2013,12,19,12,31
2013,12,19,13,27
2013,12,19,14,23
2013,12,19,15,27
2013,12,19,16,33
2013,12,19,17,30
2013,12,19,18,43
2013,12,19,19,48
2013,12,19,20,80
2013,12,19,21,93
2013,12,19,22,95
2013,12,19,23,107
2013,12,20,0,152
2013,12,20,1,117
2013,12,20,2,40
2013,12,20,3,23
2013,12,20,4,17
2013,12,20,5,25
2013,12,20,6,29
2013,12,20,7,36
2013,12,20,8,40
2013,12,20,9,24
2013,12,20,10,29
2013,12,20,11,34
2013,12,20,12,17
2013,12,20,13,17
2013,12,20,14,15
2013,12,20,15,20
2013,12,20,16,24
2013,12,20,17,33
2013,12,20,18,41
2013,12,20,19,50
2013,12,20,20,57
2013,12,20,21,38
2013,12,20,22,68
2013,12,20,23,46
2013,12,21,0,37
2013,12,21,1,28
2013,12,21,2,22
2013,12,21,3,22
2013,12,21,4,17
2013,12,21,5,21
2013,12,21,6,19
2013,12,21,7,28
2013,12,21,8,26
2013,12,21,9,34
2013,12,21,10,41
2013,12,21,11,42
2013,12,21,12,42
2013,12,21,13,36
2013,12,21,14,34
2013,12,21,15,45
2013,12,21,16,89
2013,12,21,17,121
2013,12,21,18,128
2013,12,21,19,158
2013,12,21,20,242
2013,12,21,21,247
2013,12,21,22,242
2013,12,21,23,240
2013,12,22,0,267
2013,12,22,1,177
2013,12,22,2,148
2013,12,22,3,178
2013,12,22,4,165
2013,12,22,5,155
2013,12,22,6,96
2013,12,22,7,70
2013,12,22,8,62
2013,12,22,9,65
2013,12,22,10,52
2013,12,22,11,80
2013,12,22,12,112
2013,12,22,13,144
2013,12,22,14,139
2013,12,22,15,138
2013,12,22,16,130
2013,12,22,17,118
2013,12,22,18,315
2013,12,22,19,317
2013,12,22,20,325
2013,12,22,21,348
2013,12,22,22,336
2013,12,22,23,334
2013,12,23,0,345
2013,12,23,1,332
2013,12,23,2,337
2013,12,23,3,384
2013,12,23,4,240
2013,12,23,5,139
2013,12,23,6,111
2013,12,23,7,104
2013,12,23,8,124
2013,12,23,9,93
2013,12,23,10,98
2013,12,23,11,66
2013,12,23,12,47
2013,12,23,13,34
2013,12,23,14,36
2013,12,23,15,36
2013,12,23,16,33
2013,12,23,17,29
2013,12,23,18,105
2013,12,23,19,121
2013,12,23,20,168
2013,12,23,21,202
2013,12,23,22,196
2013,12,23,23,216
2013,12,24,0,247
2013,12,24,1,273
2013,12,24,2,334
2013,12,24,3,417
2013,12,24,4,457
2013,12,24,5,426
2013,12,24,6,377
2013,12,24,7,346
2013,12,24,8,332
2013,12,24,9,282
2013,12,24,10,211
2013,12,24,11,201
2013,12,24,12,235
2013,12,24,13,283
2013,12,24,14,313
2013,12,24,15,337
2013,12,24,16,362
2013,12,24,17,333
2013,12,24,18,312
2013,12,24,19,309
2013,12,24,20,332
2013,12,24,21,294
2013,12,24,22,302
2013,12,24,23,267
2013,12,25,0,267
2013,12,25,1,297
2013,12,25,2,329
2013,12,25,3,326
2013,12,25,4,305
2013,12,25,5,281
2013,12,25,6,254
2013,12,25,7,247
2013,12,25,8,265
2013,12,25,9,262
2013,12,25,10,267
2013,12,25,11,282
2013,12,25,12,295
2013,12,25,13,286
2013,12,25,14,84
2013,12,25,15,58
2013,12,25,16,43
2013,12,25,17,36
2013,12,25,18,26
2013,12,25,19,36
2013,12,25,20,32
2013,12,25,21,21
2013,12,25,22,18
2013,12,25,23,20
2013,12,26,0,13
2013,12,26,1,15
2013,12,26,2,11
2013,12,26,3,13
2013,12,26,4,16
2013,12,26,5,13
2013,12,26,6,13
2013,12,26,7,11
2013,12,26,8,18
2013,12,26,9,17
2013,12,26,10,16
2013,12,26,11,16
2013,12,26,12,18
2013,12,26,13,15
2013,12,26,14,14
2013,12,26,15,16
2013,12,26,16,13
2013,12,26,17,11
2013,12,26,18,14
2013,12,26,19,17
2013,12,26,20,16
2013,12,26,21,13
2013,12,26,22,17
2013,12,26,23,15
2013,12,27,0,13
2013,12,27,1,23
2013,12,27,2,16
2013,12,27,3,18
2013,12,27,4,12
2013,12,27,5,16
2013,12,27,6,9
2013,12,27,7,14
2013,12,27,8,18
2013,12,27,9,24
2013,12,27,10,25
2013,12,27,11,21
2013,12,27,12,23
2013,12,27,13,27
2013,12,27,14,18
2013,12,27,15,15
2013,12,27,16,20
2013,12,27,17,27
2013,12,27,18,30
2013,12,27,19,54
2013,12,27,20,64
2013,12,27,21,126
2013,12,27,22,108
2013,12,27,23,45
2013,12,28,0,30
2013,12,28,1,21
2013,12,28,2,14
2013,12,28,3,12
2013,12,28,4,14
2013,12,28,5,17
2013,12,28,6,13
2013,12,28,7,15
2013,12,28,8,17
2013,12,28,9,21
2013,12,28,10,17
2013,12,28,11,14
2013,12,28,12,11
2013,12,28,13,11
2013,12,28,14,15
2013,12,28,15,21
2013,12,28,16,14
2013,12,28,17,20
2013,12,28,18,22
2013,12,28,19,30
2013,12,28,20,34
2013,12,28,21,38
2013,12,28,22,38
2013,12,28,23,48
2013,12,29,0,58
2013,12,29,1,64
2013,12,29,2,74
2013,12,29,3,77
2013,12,29,4,32
2013,12,29,5,27
2013,12,29,6,24
2013,12,29,7,33
2013,12,29,8,60
2013,12,29,9,77
2013,12,29,10,84
2013,12,29,11,67
2013,12,29,12,59
2013,12,29,13,42
2013,12,29,14,32
2013,12,29,15,44
2013,12,29,16,68
2013,12,29,17,43
2013,12,30,11,34
2013,12,30,12,25
2013,12,30,13,27
2013,12,30,14,25
2013,12,30,15,25
2013,12,30,16,25
2013,12,30,17,25
2013,12,30,18,36
2013,12,30,19,36
2013,12,30,20,64
2013,12,30,21,67
2013,12,30,22,72
2013,12,30,23,88
2013,12,31,0,84
2013,12,31,1,87
2013,12,31,2,107
2013,12,31,3,129
2013,12,31,4,109
2013,12,31,5,113
2013,12,31,6,83
2013,12,31,7,71
2013,12,31,8,61
2013,12,31,9,50
2013,12,31,10,48
2013,12,31,11,41
2013,12,31,12,34
2013,12,31,13,28
2013,12,31,14,22
2013,12,31,15,19
2013,12,31,16,16
2013,12,31,17,21
2013,12,31,18,15
2013,12,31,19,22
2013,12,31,20,18
2013,12,31,21,23
2013,12,31,22,20
2013,12,31,23,23
2014,1,1,0,24
2014,1,1,1,53
2014,1,1,2,65
2014,1,1,3,70
2014,1,1,4,79
2014,1,1,5,92
2014,1,1,6,106
2014,1,1,7,75
2014,1,1,8,58
2014,1,1,9,33
2014,1,1,10,51
2014,1,1,11,32
2014,1,1,12,23
2014,1,1,13,28
2014,1,1,14,23
2014,1,1,15,24
2014,1,1,16,26
2014,1,1,17,26
2014,1,1,18,27
2014,1,1,19,43
2014,1,1,20,62
2014,1,1,21,70
2014,1,1,22,81
2014,1,1,23,111
2014,1,2,0,144
2014,1,2,1,170
2014,1,2,2,174
2014,1,2,3,174
2014,1,2,4,172
2014,1,2,5,149
2014,1,2,6,166
2014,1,2,7,187
2014,1,2,8,107
2014,1,2,9,114
2014,1,2,10,108
2014,1,2,11,102
2014,1,2,12,95
2014,1,2,13,127
2014,1,2,14,125
2014,1,2,15,128
2014,1,2,16,146
2014,1,2,17,165
2014,1,2,18,173
2014,1,2,19,195
2014,1,2,20,239
2014,1,2,21,232
2014,1,2,22,242
2014,1,2,23,269
2014,1,3,0,264
2014,1,3,1,220
2014,1,3,2,146
2014,1,3,3,34
2014,1,3,4,34
2014,1,3,5,35
2014,1,3,6,45
2014,1,3,7,43
2014,1,3,8,43
2014,1,3,9,36
2014,1,3,10,36
2014,1,3,11,23
2014,1,3,12,25
2014,1,3,13,29
2014,1,3,14,26
2014,1,3,15,21
2014,1,3,16,25
2014,1,3,17,31
2014,1,3,18,43
2014,1,3,19,46
2014,1,3,20,50
2014,1,3,21,68
2014,1,3,22,60
2014,1,3,23,103
2014,1,4,0,85
2014,1,4,1,86
2014,1,4,2,89
2014,1,4,3,77
2014,1,4,4,77
2014,1,4,5,75
2014,1,4,6,80
2014,1,4,7,86
2014,1,4,8,95
2014,1,4,9,101
2014,1,4,10,132
2014,1,4,11,153
2014,1,4,12,173
2014,1,4,13,178
2014,1,4,14,176
2014,1,4,15,209
2014,1,4,16,219
2014,1,4,17,224
2014,1,4,18,212
2014,1,4,19,221
2014,1,4,20,221
2014,1,4,21,217
2014,1,4,22,203
2014,1,4,23,221
2014,1,5,0,192
2014,1,5,1,183
2014,1,5,2,175
2014,1,5,3,177
2014,1,5,4,183
2014,1,5,5,155
2014,1,5,6,151
2014,1,5,7,137
2014,1,5,8,109
2014,1,5,9,140
2014,1,5,10,117
2014,1,5,11,128
2014,1,5,12,54
2014,1,5,13,34
2014,1,5,14,32
2014,1,5,15,28
2014,1,5,16,29
2014,1,5,17,37
2014,1,5,18,46
2014,1,5,19,54
2014,1,5,20,53
2014,1,5,21,47
2014,1,5,22,112
2014,1,5,23,125
2014,1,6,0,128
2014,1,6,1,126
2014,1,6,2,153
2014,1,6,3,157
2014,1,6,4,144
2014,1,6,5,138
2014,1,6,6,128
2014,1,6,7,126
2014,1,6,8,126
2014,1,6,9,159
2014,1,6,10,149
2014,1,6,11,123
2014,1,6,12,150
2014,1,6,13,146
2014,1,6,14,145
2014,1,6,15,160
2014,1,6,16,148
2014,1,6,17,156
2014,1,6,18,158
2014,1,6,19,167
2014,1,6,20,171
2014,1,6,21,177
2014,1,6,22,185
2014,1,6,23,201
2014,1,7,0,217
2014,1,7,1,208
2014,1,7,2,204
2014,1,7,3,213
2014,1,7,4,256
2014,1,7,5,211
2014,1,7,6,203
2014,1,7,7,212
2014,1,7,8,205
2014,1,7,9,196
2014,1,7,10,182
2014,1,7,11,124
2014,1,7,12,102
2014,1,7,13,77
2014,1,7,14,48
2014,1,7,15,38
2014,1,7,16,31
2014,1,7,17,27
2014,1,7,18,33
2014,1,7,19,35
2014,1,7,20,29
2014,1,7,21,24
2014,1,7,22,26
2014,1,7,23,11
2014,1,8,0,14
2014,1,8,1,12
2014,1,8,2,9
2014,1,8,3,11
2014,1,8,4,15
2014,1,8,5,13
2014,1,8,6,15
2014,1,8,7,17
2014,1,8,8,19
2014,1,8,9,18
2014,1,8,10,21
2014,1,8,11,17
2014,1,8,12,22
2014,1,8,13,23
2014,1,8,14,16
2014,1,8,15,22
2014,1,8,16,18
2014,1,8,17,17
2014,1,8,18,21
2014,1,8,19,23
2014,1,8,20,22
2014,1,8,21,21
2014,1,8,22,23
2014,1,8,23,53
2014,1,9,0,66
2014,1,9,1,52
2014,1,9,2,30
2014,1,9,3,10
2014,1,9,4,10
2014,1,9,5,13
2014,1,9,6,11
2014,1,9,7,14
2014,1,9,8,20
2014,1,9,9,22
2014,1,9,10,23
2014,1,9,11,20
2014,1,9,12,17
2014,1,9,13,14
2014,1,9,14,10
2014,1,9,15,10
2014,1,9,16,27
2014,1,9,17,44
2014,1,9,18,53
2014,1,9,19,59
2014,1,9,20,56
2014,1,9,21,58
2014,1,9,22,66
2014,1,9,23,73
2014,1,10,0,83
2014,1,10,1,81
2014,1,10,2,91
2014,1,10,3,104
2014,1,10,4,88
2014,1,10,5,85
2014,1,10,6,66
2014,1,10,7,47
2014,1,10,8,70
2014,1,10,9,61
2014,1,10,10,47
2014,1,10,11,61
2014,1,10,12,69
2014,1,10,13,66
2014,1,10,14,63
2014,1,10,15,43
2014,1,10,16,48
2014,1,10,17,67
2014,1,10,18,87
2014,1,10,19,127
2014,1,10,20,126
2014,1,10,21,126
2014,1,10,22,106
2014,1,10,23,104
2014,1,11,0,118
2014,1,11,1,141
2014,1,11,2,199
2014,1,11,3,262
2014,1,11,4,234
2014,1,11,5,221
2014,1,11,6,177
2014,1,11,7,135
2014,1,11,8,108
2014,1,11,9,97
2014,1,11,10,87
2014,1,11,11,85
2014,1,11,12,81
2014,1,11,13,82
2014,1,11,14,81
2014,1,11,15,111
2014,1,11,16,143
2014,1,11,17,153
2014,1,11,18,189
2014,1,11,19,244
2014,1,11,20,273
2014,1,11,21,218
2014,1,11,22,227
2014,1,11,23,95
2014,1,12,0,20
2014,1,12,1,18
2014,1,12,2,17
2014,1,12,3,16
2014,1,12,4,14
2014,1,12,5,13
2014,1,12,6,12
2014,1,12,7,12
2014,1,12,8,17
2014,1,12,9,33
2014,1,12,10,22
2014,1,12,11,20
2014,1,12,12,10
2014,1,12,13,14
2014,1,12,14,12
2014,1,12,15,12
2014,1,12,16,8
2014,1,12,17,19
2014,1,12,18,40
2014,1,12,19,37
2014,1,12,20,42
2014,1,12,21,56
2014,1,12,22,62
2014,1,12,23,57
2014,1,13,0,57
2014,1,13,1,75
2014,1,13,2,96
2014,1,13,3,110
2014,1,13,4,97
2014,1,13,5,105
2014,1,13,6,84
2014,1,13,7,106
2014,1,13,8,112
2014,1,13,9,120
2014,1,13,10,117
2014,1,13,11,118
2014,1,13,12,106
2014,1,13,13,96
2014,1,13,14,82
2014,1,13,15,63
2014,1,13,16,79
2014,1,13,17,125
2014,1,13,18,119
2014,1,13,19,115
2014,1,13,20,131
2014,1,13,21,177
2014,1,13,22,287
2014,1,13,23,299
2014,1,14,0,250
2014,1,14,1,159
2014,1,14,2,124
2014,1,14,3,123
2014,1,14,4,49
2014,1,14,5,36
2014,1,14,6,59
2014,1,14,7,85
2014,1,14,8,170
2014,1,14,9,180
2014,1,14,10,227
2014,1,14,11,199
2014,1,14,12,168
2014,1,14,13,93
2014,1,14,14,80
2014,1,14,15,111
2014,1,14,16,133
2014,1,14,17,135
2014,1,14,18,94
2014,1,14,19,103
2014,1,14,20,92
2014,1,14,21,93
2014,1,14,22,109
2014,1,14,23,122
2014,1,15,0,123
2014,1,15,1,122
2014,1,15,2,172
2014,1,15,3,213
2014,1,15,4,196
2014,1,15,5,158
2014,1,15,6,103
2014,1,15,7,90
2014,1,15,8,70
2014,1,15,9,67
2014,1,15,10,66
2014,1,15,11,52
2014,1,15,12,55
2014,1,15,13,51
2014,1,15,14,47
2014,1,15,15,48
2014,1,15,16,60
2014,1,15,17,88
2014,1,15,18,279
2014,1,15,19,435
2014,1,15,20,489
2014,1,15,21,513
2014,1,15,22,539
2014,1,15,23,567
2014,1,16,0,569
2014,1,16,1,659
2014,1,16,2,648
2014,1,16,3,651
2014,1,16,4,671
2014,1,16,5,623
2014,1,16,6,618
2014,1,16,7,532
2014,1,16,8,477
2014,1,16,9,479
2014,1,16,10,490
2014,1,16,11,476
2014,1,16,12,457
2014,1,16,13,327
2014,1,16,14,161
2014,1,16,15,286
2014,1,16,16,298
2014,1,16,17,310
2014,1,16,18,332
2014,1,16,19,391
2014,1,16,20,437
2014,1,16,21,422
2014,1,16,22,320
2014,1,16,23,346
2014,1,17,0,351
2014,1,17,1,297
2014,1,17,2,290
2014,1,17,3,250
2014,1,17,4,170
2014,1,17,5,103
2014,1,17,6,79
2014,1,17,7,73
2014,1,17,8,74
2014,1,17,9,77
2014,1,17,10,81
2014,1,17,11,95
2014,1,17,12,115
2014,1,17,13,77
2014,1,17,14,67
2014,1,17,15,13
2014,1,17,16,12
2014,1,17,17,10
2014,1,17,18,195
2014,1,17,19,238
2014,1,17,20,293
2014,1,17,21,384
2014,1,17,22,381
2014,1,17,23,296
2014,1,18,0,38
2014,1,18,1,19
2014,1,18,2,22
2014,1,18,3,20
2014,1,18,4,14
2014,1,18,5,23
2014,1,18,6,19
2014,1,18,7,22
2014,1,18,8,33
2014,1,18,9,42
2014,1,18,10,40
2014,1,18,11,43
2014,1,18,12,56
2014,1,18,13,57
2014,1,18,14,153
2014,1,18,15,108
2014,1,18,16,89
2014,1,18,17,87
2014,1,18,18,95
2014,1,18,19,111
2014,1,18,20,112
2014,1,18,21,145
2014,1,18,22,184
2014,1,18,23,178
2014,1,19,0,170
2014,1,19,1,161
2014,1,19,2,133
2014,1,19,3,114
2014,1,19,4,112
2014,1,19,5,114
2014,1,19,6,130
2014,1,19,7,133
2014,1,19,8,143
2014,1,19,9,137
2014,1,19,10,143
2014,1,19,11,145
2014,1,19,12,185
2014,1,19,13,198
2014,1,19,14,205
2014,1,19,15,195
2014,1,19,16,203
2014,1,19,17,209
2014,1,19,18,202
2014,1,19,19,28
2014,1,19,20,26
2014,1,19,21,22
2014,1,19,22,24
2014,1,19,23,16
2014,1,20,0,16
2014,1,20,1,17
2014,1,20,2,7
2014,1,20,3,9
2014,1,20,4,10
2014,1,20,5,8
2014,1,20,6,7
2014,1,20,7,10
2014,1,20,8,11
2014,1,20,9,11
2014,1,20,10,10
2014,1,20,11,7
2014,1,20,12,9
2014,1,20,13,14
2014,1,20,14,13
2014,1,20,15,14
2014,1,20,16,9
2014,1,20,17,14
2014,1,20,18,9
2014,1,20,19,8
2014,1,20,20,10
2014,1,20,21,8
2014,1,20,22,9
2014,1,20,23,11
2014,1,21,0,11
2014,1,21,1,10
2014,1,21,2,15
2014,1,21,3,13
2014,1,21,4,16
2014,1,21,5,13
2014,1,21,6,18
2014,1,21,7,18
2014,1,21,8,22
2014,1,21,9,23
2014,1,21,10,24
2014,1,21,11,24
2014,1,21,12,23
2014,1,21,13,23
2014,1,21,14,42
2014,1,21,15,54
2014,1,21,16,48
2014,1,21,17,66
2014,1,21,18,56
2014,1,21,19,67
2014,1,21,20,95
2014,1,21,21,111
2014,1,21,22,112
2014,1,21,23,113
2014,1,22,0,127
2014,1,22,1,137
2014,1,22,2,164
2014,1,22,3,190
2014,1,22,4,175
2014,1,22,5,142
2014,1,22,6,107
2014,1,22,7,101
2014,1,22,8,100
2014,1,22,9,97
2014,1,22,10,101
2014,1,22,11,105
2014,1,22,12,117
2014,1,22,13,119
2014,1,22,14,115
2014,1,22,15,125
2014,1,22,16,145
2014,1,22,17,164
2014,1,22,18,184
2014,1,22,19,210
2014,1,22,20,213
2014,1,22,21,237
2014,1,22,22,258
2014,1,22,23,264
2014,1,23,0,324
2014,1,23,1,344
2014,1,23,2,356
2014,1,23,3,366
2014,1,23,4,350
2014,1,23,5,321
2014,1,23,6,294
2014,1,23,7,239
2014,1,23,8,219
2014,1,23,9,221
2014,1,23,10,245
2014,1,23,11,311
2014,1,23,12,240
2014,1,23,13,235
2014,1,23,14,232
2014,1,23,15,238
2014,1,23,16,243
2014,1,23,17,282
2014,1,23,18,310
2014,1,23,19,295
2014,1,23,20,301
2014,1,23,21,325
2014,1,23,22,319
2014,1,23,23,335
2014,1,24,0,301
2014,1,24,1,312
2014,1,24,2,316
2014,1,24,3,296
2014,1,24,4,270
2014,1,24,5,252
2014,1,24,6,234
2014,1,24,7,233
2014,1,24,8,241
2014,1,24,9,231
2014,1,24,10,214
2014,1,24,11,210
2014,1,24,12,178
2014,1,24,13,142
2014,1,24,14,122
2014,1,24,15,59
2014,1,24,16,47
2014,1,24,17,40
2014,1,24,18,32
2014,1,24,19,48
2014,1,24,20,32
2014,1,24,21,25
2014,1,24,22,26
2014,1,24,23,43
2014,1,25,0,54
2014,1,25,1,55
2014,1,25,2,53
2014,1,25,3,60
2014,1,25,4,55
2014,1,25,5,42
2014,1,25,6,36
2014,1,25,7,32
2014,1,25,8,14
2014,1,25,9,15
2014,1,25,10,18
2014,1,25,11,14
2014,1,25,12,15
2014,1,25,13,15
2014,1,25,14,14
2014,1,25,15,19
2014,1,25,16,17
2014,1,25,17,16
2014,1,25,18,14
2014,1,25,19,33
2014,1,25,20,45
2014,1,25,21,55
2014,1,25,22,71
2014,1,25,23,59
2014,1,26,0,42
2014,1,26,1,31
2014,1,26,2,30
2014,1,26,3,39
2014,1,26,4,23
2014,1,26,5,26
2014,1,26,6,25
2014,1,26,7,26
2014,1,26,8,24
2014,1,26,9,29
2014,1,26,10,28
2014,1,26,11,35
2014,1,26,12,35
2014,1,26,13,38
2014,1,26,14,49
2014,1,26,15,65
2014,1,26,16,72
2014,1,26,17,74
2014,1,26,18,80
2014,1,26,19,88
2014,1,26,20,106
2014,1,26,21,113
2014,1,26,22,139
2014,1,26,23,119
2014,1,27,0,122
2014,1,27,1,116
2014,1,27,2,132
2014,1,27,3,120
2014,1,27,4,111
2014,1,27,5,108
2014,1,27,6,110
2014,1,27,7,119
2014,1,27,8,125
2014,1,27,9,143
2014,1,27,10,149
2014,1,27,11,133
2014,1,27,12,136
2014,1,27,13,149
2014,1,27,14,161
2014,1,27,15,167
2014,1,27,16,167
2014,1,27,17,53
